user_id,movie_id,rating,rating_timestamp
222,8850,2,1997-10-30 04:07:26
132,26748,4,1998-03-30 17:29:56
293,680,4,1998-03-03 06:12:30
363,549,4,1998-04-02 06:02:59
230,769,2,1997-11-25 18:59:30
56,756,5,1998-04-16 14:32:34
21,9716,2,1997-09-22 17:54:49
334,3595,2,1998-04-02 19:22:52
42,9277,5,1997-12-03 00:02:09
42,1585,5,1997-12-03 00:08:38
24,639,4,1997-09-27 01:29:05
63,2255,3,1997-10-01 23:00:09
301,408,4,1997-12-14 05:46:59
90,11363,4,1998-03-31 22:58:52
354,11561,3,1998-03-31 01:16:14
18,621,3,1997-11-21 16:54:57
223,1624,4,1998-04-02 20:27:39
92,235,4,1997-09-30 21:22:13
373,424,5,1997-10-17 14:23:42
234,578,4,1998-04-08 23:51:15
306,10218,5,1997-10-10 17:24:46
102,11228,2,1998-03-02 01:38:42
297,105,3,1997-09-26 02:03:42
62,794,2,1997-11-12 23:04:43
313,744,4,1998-03-27 16:15:19
378,433,4,1997-11-24 00:50:43
339,251,3,1998-03-27 21:41:07
92,451,5,1997-09-30 17:24:11
379,1585,5,1998-04-18 06:04:41
398,10478,2,1997-09-30 21:26:21
16,10478,1,1997-10-24 19:04:23
407,10331,3,1997-09-29 17:10:18
151,424,5,1997-11-14 16:14:48
246,11971,4,1998-01-16 03:24:46
39,2639,3,1998-04-01 03:09:19
303,9603,4,1997-11-14 00:41:22
273,55306,4,1998-03-30 21:24:08
425,174,4,1997-11-05 14:03:17
23,377,1,1997-09-20 20:43:07
312,10705,5,1998-04-04 14:07:45
343,642,4,1997-10-09 13:39:03
22,9804,1,1997-11-07 07:34:26
354,223,3,1998-03-30 00:36:48
7,10705,5,1998-03-31 13:42:08
201,36955,2,1998-01-06 18:47:07
383,1245,5,1998-03-29 17:40:10
345,284,3,1998-01-16 02:04:20
303,1642,1,1997-11-14 05:23:01
90,8197,4,1998-03-31 22:28:39
363,1710,1,1998-04-02 06:04:07
178,4421,4,1998-02-26 17:11:35
226,10218,4,1998-01-04 04:44:23
16,85,5,1997-10-24 18:58:24
301,2649,4,1997-12-14 04:57:34
206,4233,5,1998-02-22 20:36:28
30,7863,5,1998-01-27 22:45:56
308,78,5,1998-02-17 17:54:17
405,621,5,1998-01-23 09:22:40
15,38223,1,1997-11-13 21:22:48
379,9665,4,1997-11-26 18:21:51
201,9361,2,1998-01-06 18:48:07
399,5550,1,1997-12-17 09:27:50
72,28,4,1997-11-20 14:36:19
349,9390,2,1997-11-14 00:07:42
347,1637,4,1997-12-09 07:58:59
268,9099,2,1997-10-10 20:05:27
416,1573,4,1998-02-01 07:10:30
6,10684,2,1997-12-31 20:19:18
331,769,4,1997-10-18 17:42:47
120,4477,3,1998-03-10 00:43:53
407,9277,4,1997-09-24 15:37:32
294,1701,4,1997-10-25 22:56:29
239,756,5,1998-03-06 10:27:21
360,792,4,1997-11-24 07:19:54
13,2255,4,1997-12-07 17:13:30
399,9619,1,1997-12-17 06:35:17
334,11592,4,1998-04-02 20:31:43
417,3049,4,1997-12-01 05:07:17
276,1710,3,1997-09-20 21:58:12
145,2292,5,1997-12-15 10:29:45
428,1813,4,1998-01-27 23:35:10
314,25189,4,1997-10-26 17:17:59
237,11302,4,1997-11-12 23:14:47
301,433,3,1997-12-14 05:07:52
92,11827,2,1997-09-30 21:57:04
374,568,5,1997-11-24 18:21:38
145,4476,3,1997-09-26 11:19:46
24,627,4,1997-09-26 03:56:56
224,424,5,1998-02-21 17:36:24
412,595,4,1997-11-16 21:50:16
345,4476,5,1998-01-16 23:35:44
94,9549,5,1998-04-04 20:08:18
412,319,3,1997-11-16 21:57:29
399,771,5,1997-12-17 08:57:02
177,1891,5,1997-11-21 16:49:50
332,562,5,1998-02-20 01:44:52
248,9277,4,1998-01-11 16:04:32
197,3512,4,1998-04-01 05:55:24
210,714,4,1998-03-16 14:44:01
130,8874,4,1997-09-22 18:43:14
378,9277,4,1997-11-20 17:15:00
313,414,2,1998-03-27 19:54:32
115,1585,1,1997-12-03 17:46:43
374,172,4,1997-12-01 01:06:10
53,10003,2,1997-11-13 17:48:49
345,114,4,1998-01-16 23:23:36
56,577,1,1998-04-18 14:54:07
374,9087,5,1997-12-15 04:04:01
357,954,5,1997-11-08 01:16:24
345,9427,5,1998-01-15 21:41:06
10,218,4,1997-10-26 18:05:30
290,770,3,1997-11-25 16:02:15
150,75,4,1997-11-05 16:19:52
87,1578,3,1997-11-18 18:29:01
200,451,5,1997-10-05 08:58:15
217,1642,3,1998-03-05 03:57:46
393,710,4,1998-02-17 20:10:06
379,639,4,1997-11-26 06:32:06
378,11062,3,1997-11-20 16:57:24
212,595,4,1997-11-12 03:03:15
429,278,4,1997-12-17 18:52:24
345,954,4,1998-01-16 22:54:45
57,199,5,1998-01-01 23:49:41
6,9434,3,1997-12-31 20:09:41
120,409,5,1998-03-10 00:32:23
222,10684,3,1997-12-02 11:09:52
393,11382,1,1998-03-12 19:02:26
416,578,5,1998-04-22 02:54:04
389,16633,3,1997-11-27 06:55:50
280,10436,4,1998-04-04 14:59:34
230,562,3,1997-11-25 19:07:30
95,11967,4,1997-11-10 21:15:13
183,199,4,1998-04-11 19:37:33
13,251,4,1998-02-01 03:32:14
42,3595,4,1997-12-02 23:33:01
76,36955,2,1997-12-20 08:36:57
394,172,3,1997-12-03 07:09:18
116,2895,5,1998-04-15 23:43:40
59,329,5,1998-02-23 03:47:40
416,680,5,1998-04-22 02:42:09
239,218,5,1998-03-06 10:39:07
38,2157,5,1998-04-13 00:43:08
279,9625,4,1997-11-15 05:48:13
224,11780,3,1998-02-21 23:32:51
84,36955,4,1997-12-30 03:49:57
347,280,4,1997-12-09 07:49:35
356,9772,3,1998-04-01 04:46:18
317,9433,4,1998-04-01 15:56:30
398,712,4,1997-10-01 14:48:35
32,4477,2,1998-01-02 03:00:47
385,500,4,1997-12-05 07:53:54
203,9434,5,1997-11-25 05:08:16
110,9495,2,1998-02-09 01:43:51
56,621,3,1998-04-15 21:49:30
70,756,3,1998-01-06 06:12:55
76,9344,3,1997-09-29 01:55:17
363,2320,4,1998-04-02 06:02:59
1,1245,5,1997-11-03 07:52:21
380,783,4,1998-01-22 14:26:52
261,9574,5,1998-03-21 04:39:50
130,2493,3,1997-09-25 19:43:13
363,11561,5,1998-04-02 05:28:26
198,769,4,1998-01-07 21:19:06
204,862,2,1998-04-14 00:32:59
21,8834,3,1997-09-22 17:56:45
186,9623,3,1997-11-08 21:07:22
429,1245,5,1997-12-17 18:49:39
365,10218,5,1998-03-31 00:25:50
406,218,5,1997-12-18 21:31:50
60,744,4,1997-12-28 16:41:05
379,9772,3,1998-03-21 07:11:19
380,278,3,1998-01-22 14:59:39
417,9348,2,1997-12-01 04:54:26
269,9614,1,1998-04-01 17:09:15
348,597,5,1998-02-03 16:14:55
329,235,4,1998-04-04 02:17:17
357,9819,4,1997-11-08 01:24:25
427,3597,5,1997-11-16 17:28:45
338,85,4,1997-11-13 16:26:32
87,415,4,1997-11-18 18:04:16
194,10331,3,1997-11-14 16:00:43
109,11015,4,1997-11-26 22:34:06
308,854,4,1998-02-17 18:34:11
295,770,4,1997-11-14 14:23:52
158,348,3,1997-11-21 17:45:32
256,174,4,1997-12-15 05:43:23
23,9208,3,1997-09-20 19:44:28
43,1637,4,1998-01-04 23:09:23
427,61337,5,1997-11-16 17:27:33
379,6950,2,1997-11-26 06:35:00
398,288,3,1997-10-01 15:23:19
193,10603,2,1998-03-05 18:42:31
381,11971,4,1998-04-16 03:06:36
184,85,3,1998-03-14 20:51:33
44,639,1,1998-01-01 00:08:17
106,597,4,1998-02-28 22:47:55
366,2756,5,1998-03-02 16:58:52
18,712,4,1997-11-21 16:27:48
7,744,3,1998-03-31 13:54:49
423,9390,4,1998-04-01 01:50:48
44,510,4,1997-11-01 01:26:09
7,4232,4,1998-03-31 13:25:03
314,31908,5,1997-10-26 18:27:43
104,11228,2,1998-02-26 04:08:06
373,9331,4,1997-10-17 16:30:09
83,771,4,1997-11-23 18:13:51
417,207,5,1997-11-16 02:24:50
299,1624,2,1997-10-23 14:56:24
28,601,2,1997-12-12 19:56:04
116,713,3,1997-10-10 03:20:26
287,451,4,1997-09-27 04:22:06
361,33,5,1997-11-13 17:14:45
271,9390,4,1998-01-26 20:49:23
287,9802,5,1997-09-27 04:26:45
368,1598,2,1998-03-13 10:04:13
346,15121,3,1997-09-22 17:12:12
178,8009,4,1997-12-22 21:50:00
49,712,2,1998-02-21 13:10:14
1,207,5,1997-09-22 22:01:17
276,207,4,1998-03-06 09:00:49
246,218,3,1998-01-16 03:25:38
119,415,2,1997-09-20 18:43:57
197,85,5,1998-04-01 05:49:58
92,78,5,1997-09-30 20:56:21
94,794,5,1998-04-04 20:48:59
295,2292,3,1997-11-14 14:24:27
297,3595,3,1997-10-02 06:35:55
305,8818,4,1998-02-01 04:41:04
393,9804,4,1998-03-12 19:04:46
326,25066,3,1997-11-18 18:24:30
287,66,5,1998-02-22 19:56:42
365,8818,3,1998-03-31 00:21:34
270,251,5,1997-10-15 22:49:30
222,694,3,1997-10-30 03:20:47
362,2255,2,1998-01-17 06:43:55
338,11382,4,1997-11-13 16:23:16
164,451,3,1998-03-09 00:02:51
387,11561,1,1998-02-03 04:21:30
290,562,3,1997-11-25 16:03:22
373,8963,3,1997-10-17 14:56:39
417,62,3,1997-11-16 02:37:06
275,12123,3,1997-10-07 04:18:24
64,621,2,1998-03-12 21:51:30
367,765,5,1997-10-12 20:59:51
328,12498,4,1998-01-17 14:00:45
145,1669,5,1997-09-26 11:08:51
233,8963,3,1997-11-27 06:06:54
244,628,4,1997-11-27 05:05:54
320,114,4,1998-01-14 04:09:52
178,1624,2,1997-12-22 20:41:41
347,1624,1,1997-12-09 07:22:22
363,10436,1,1998-04-02 06:13:59
246,168,3,1998-01-16 03:41:10
199,627,5,1998-01-02 23:15:18
293,9691,1,1998-03-03 06:51:53
43,807,5,1997-10-04 16:09:25
289,11412,3,1997-10-14 00:39:41
95,13,5,1997-11-10 21:43:30
328,7863,4,1998-01-17 14:14:15
330,788,4,1997-10-11 05:16:44
417,3034,3,1997-11-16 02:40:26
394,11967,4,1997-11-30 11:29:34
76,409,5,1997-09-23 15:06:46
234,451,3,1998-03-30 03:23:16
379,770,4,1997-12-01 18:18:20
296,3179,1,1998-01-07 18:12:45
334,9772,3,1998-04-02 19:10:09
60,1024,4,1997-12-28 16:33:04
110,714,3,1998-02-09 01:19:43
399,168,3,1997-12-17 07:41:52
275,664,3,1997-10-07 04:14:38
320,9087,4,1998-01-14 04:09:28
417,11386,3,1997-11-16 02:37:06
11,9361,4,1998-04-06 23:46:29
358,510,4,1998-03-30 15:06:45
385,10537,1,1997-11-13 19:09:41
40,1624,4,1998-03-04 20:01:11
417,75,2,1997-11-16 02:13:33
7,854,5,1998-03-31 14:19:37
64,280,4,1998-03-12 21:22:28
378,686,4,1997-12-21 13:53:41
23,712,2,1997-09-20 20:15:13
345,37233,3,1998-01-16 23:32:35
250,62,5,1997-10-29 02:25:15
393,11971,4,1998-02-17 20:15:23
254,433,4,1998-02-03 02:17:11
276,149,5,1997-09-20 22:53:08
79,14585,5,1998-03-30 15:20:03
308,36955,4,1998-02-17 18:28:19
308,26748,4,1998-02-17 17:47:27
200,11412,5,1997-10-05 09:07:31
385,9277,3,1997-11-13 17:18:58
32,75,3,1998-01-02 05:15:21
128,1669,5,1997-11-19 19:44:23
330,9549,5,1997-10-11 05:16:44
269,184,2,1998-04-01 15:49:17
153,639,2,1997-12-06 01:17:12
316,424,5,1997-11-30 01:31:56
325,510,4,1998-04-02 00:45:57
20,330,4,1997-11-16 08:41:37
95,9665,5,1997-11-10 21:16:34
272,765,3,1997-11-13 21:05:13
335,563,4,1998-04-03 01:30:29
125,510,3,1997-11-13 20:48:20
256,9294,5,1997-12-15 01:49:12
184,807,3,1998-03-14 20:51:34
76,694,5,1997-12-20 08:23:36
30,10806,4,1997-10-04 18:09:37
106,14275,3,1997-12-07 00:08:10
343,581,4,1997-10-09 14:04:53
10,348,5,1997-10-26 19:10:20
33,714,4,1998-04-07 15:49:48
405,11863,1,1998-01-23 09:44:46
363,3512,2,1998-04-02 06:32:00
311,10436,4,1998-01-09 17:07:34
405,168,2,1998-01-23 09:32:33
57,9268,3,1998-01-01 23:29:38
343,627,5,1997-10-09 13:11:08
59,694,5,1998-02-23 03:42:50
244,11363,4,1997-11-27 04:56:07
57,826,5,1998-01-01 23:50:46
104,10218,5,1998-02-26 03:53:45
92,268,4,1997-09-30 21:16:29
406,16633,3,1997-12-18 21:28:01
13,9344,1,1997-12-14 22:54:30
417,278,5,1997-11-16 02:28:46
387,174,4,1998-02-03 05:19:55
332,4421,5,1998-04-13 16:29:11
253,1585,5,1998-04-03 18:31:18
309,9772,3,1997-10-20 17:58:08
285,3597,4,1998-03-22 19:38:44
320,9303,4,1998-01-14 03:31:01
106,9277,5,1997-12-06 23:25:58
417,268,4,1997-11-16 03:00:24
248,10357,3,1998-01-11 16:00:19
280,18975,3,1998-04-04 14:47:58
314,1639,1,1997-10-26 17:35:56
44,9549,3,1997-11-01 01:42:01
404,10003,4,1998-01-03 01:20:30
160,25066,3,1997-10-14 20:43:19
104,8197,3,1998-02-25 21:34:45
331,11934,5,1997-10-18 17:45:02
416,25189,4,1997-11-07 05:06:08
2,10806,4,1998-02-27 03:37:11
271,862,3,1998-01-29 20:33:58
75,11543,5,1998-01-06 01:37:41
344,947,4,1998-01-15 21:55:11
94,12498,5,1998-04-04 20:21:26
354,2895,5,1998-03-29 14:07:25
276,2649,4,1997-10-23 05:23:40
326,9804,3,1997-11-18 18:16:45
262,9437,3,1997-11-19 17:43:58
1,2756,3,1997-10-15 05:26:11
330,8587,5,1997-10-11 05:03:56
82,239,4,1997-11-05 22:41:08
249,1598,3,1997-11-16 00:48:42
318,4421,4,1998-01-10 22:09:09
331,28,5,1997-10-18 17:42:47
141,9879,4,1998-01-12 06:12:27
393,199,4,1998-02-17 19:37:19
275,562,4,1997-11-23 19:42:17
249,687,5,1997-11-15 05:40:02
429,947,5,1997-12-17 19:05:42
58,289,5,1998-01-09 00:20:20
102,790,2,1998-03-02 01:45:48
162,9268,4,1997-10-23 19:52:50
87,9598,5,1997-11-18 18:07:27
280,13,4,1998-04-04 14:30:42
346,771,3,1997-09-26 08:50:45
94,577,4,1998-04-04 20:37:58
194,408,3,1997-11-14 16:24:03
28,78,4,1997-12-12 21:11:44
290,9826,2,1997-11-28 15:51:11
251,2925,2,1998-01-31 18:46:47
385,9366,3,1997-11-13 16:48:48
13,25066,1,1997-12-17 22:15:13
432,199,4,1998-03-09 04:00:12
92,562,4,1997-10-02 16:45:41
22,10336,5,1997-11-07 07:24:03
111,2649,4,1998-04-04 08:53:48
8,89,4,1997-11-12 19:18:07
200,9350,4,1998-01-06 23:46:55
58,10218,4,1998-01-09 00:09:30
429,819,3,1997-12-17 19:10:08
59,9603,4,1998-02-23 03:29:57
267,174,3,1997-11-08 07:11:28
230,510,5,1997-11-25 18:59:51
73,11934,5,1998-02-28 00:40:15
277,27322,3,1997-11-14 21:42:48
8,686,5,1997-11-12 19:04:42
91,424,5,1998-04-01 13:58:10
244,744,4,1997-11-27 05:19:50
126,11702,3,1998-02-19 02:29:02
339,9277,4,1998-03-27 22:17:50
176,11831,4,1998-01-29 04:12:56
119,10331,2,1998-01-30 16:20:06
401,36955,3,1998-03-27 21:20:03
387,8009,3,1998-02-03 05:19:10
328,792,5,1998-01-17 14:12:24
246,9802,3,1998-01-16 03:36:07
22,3034,5,1997-11-07 07:10:07
375,9331,4,1998-02-04 19:53:05
94,1585,3,1998-01-27 03:52:39
354,826,4,1998-03-30 00:18:50
6,947,5,1997-12-31 20:49:53
281,686,2,1997-12-04 01:54:17
5,377,3,1997-10-01 15:45:44
327,78,4,1998-02-17 19:36:07
398,639,5,1997-10-01 16:28:57
385,11113,4,1997-11-13 18:43:11
374,1669,5,1997-12-01 00:56:19
41,862,4,1998-03-23 22:41:00
305,1572,3,1998-02-01 09:23:43
399,11980,3,1997-12-17 07:50:53
418,597,3,1998-03-30 18:31:20
299,15121,3,1997-10-26 15:43:32
26,2649,3,1998-03-31 12:43:12
344,9390,3,1998-01-15 21:39:13
334,11382,4,1998-04-02 19:44:17
287,765,5,1997-09-27 04:36:02
378,14275,5,1997-11-20 20:11:41
138,539,4,1997-11-08 21:17:33
393,207,4,1998-02-17 20:06:55
104,11412,3,1998-02-26 04:06:42
303,1598,4,1997-11-14 05:18:15
2,597,5,1998-02-27 04:01:24
241,597,4,1998-02-12 02:16:35
343,9427,4,1997-10-09 13:06:30
395,85,5,1998-01-02 17:52:41
52,595,5,1997-12-24 00:20:33
235,1587,2,1998-03-11 22:35:23
392,409,2,1998-03-27 22:23:05
18,424,5,1997-11-21 17:13:57
318,8197,4,1998-01-10 22:09:53
315,240,4,1997-11-17 20:43:43
125,13,4,1997-11-13 20:57:08
308,9303,5,1998-02-17 17:35:25
391,10534,2,1997-10-21 02:15:16
284,9772,3,1998-01-20 20:49:55
297,348,4,1997-09-26 01:56:24
180,601,4,1997-10-20 13:52:48
130,4232,5,1997-09-22 18:34:51
95,251,3,1997-11-26 19:09:49
425,539,2,1997-11-05 14:07:33
38,433,5,1998-04-13 01:02:27
28,172,1,1997-12-12 21:16:34
216,954,3,1997-11-22 21:09:30
429,1701,4,1997-12-17 19:16:57
297,364,3,1997-09-26 02:11:53
58,76,4,1998-01-09 00:17:42
276,628,4,1997-09-20 21:57:43
79,10218,3,1998-03-30 15:27:32
293,6950,3,1998-03-03 06:40:10
398,105,4,1997-10-01 14:26:53
6,10478,2,1997-12-31 20:19:50
416,10895,3,1998-02-01 06:56:30
159,9327,3,1997-11-26 15:21:17
328,756,1,1998-01-17 14:31:51
197,1573,4,1998-04-01 05:53:58
109,792,4,1997-11-26 20:59:21
23,9427,5,1997-10-25 22:05:51
284,9437,3,1998-01-20 20:53:13
350,576,5,1997-12-17 08:23:06
429,9800,4,1997-12-17 19:42:37
398,8963,3,1997-09-30 22:36:07
181,687,4,1997-11-08 04:17:55
416,4233,4,1998-01-18 09:07:26
16,687,5,1997-10-24 19:52:16
263,601,5,1998-03-30 23:13:50
58,424,3,1998-01-09 00:18:07
94,68,4,1998-01-27 03:10:13
59,1598,5,1998-02-23 04:00:09
402,578,4,1997-10-07 23:27:06
213,85,5,1997-11-08 02:24:08
421,500,5,1998-04-10 20:50:58
263,9427,4,1998-03-30 22:27:22
267,3179,4,1997-11-08 06:28:23
194,771,3,1997-11-14 17:20:00
406,9304,3,1997-11-14 20:45:58
213,1637,4,1997-11-08 02:25:41
409,137,3,1997-12-03 00:35:47
243,207,4,1997-11-20 01:11:38
82,199,3,1997-10-08 11:49:25
424,20737,3,1997-11-30 03:05:15
297,10684,3,1997-09-22 18:56:51
1,168,4,1997-11-03 07:33:40
269,415,1,1998-04-01 18:49:25
428,978,5,1998-01-27 23:27:31
363,251,2,1998-04-02 06:26:05
200,9268,4,1997-10-05 09:13:44
391,218,2,1997-10-21 02:06:58
43,9087,5,1998-01-04 23:18:04
330,770,5,1997-10-11 04:53:45
405,756,3,1998-01-23 09:46:25
327,9800,2,1998-02-18 16:15:40
198,1587,2,1998-01-07 21:24:01
343,14275,3,1997-10-09 14:01:37
371,85,4,1997-10-22 02:35:51
393,8834,5,1998-02-17 19:13:18
373,581,3,1997-10-17 14:39:38
280,9800,2,1998-04-04 14:34:35
102,36955,3,1998-03-02 01:19:37
104,4477,2,1998-02-25 21:33:24
338,713,5,1997-11-13 16:26:59
276,62,5,1997-09-20 20:30:41
234,9819,3,1998-03-30 03:23:16
301,510,5,1997-12-14 05:06:34
393,8587,3,1998-03-10 18:36:17
397,680,5,1997-12-23 01:11:57
344,3034,5,1998-01-15 21:54:50
435,3179,3,1998-01-07 00:43:38
393,771,4,1998-03-12 19:37:45
83,1637,4,1997-11-23 17:55:24
153,9619,2,1997-12-06 01:15:00
349,687,4,1997-11-13 23:57:57
398,451,4,1997-09-30 20:52:40
399,1572,3,1997-12-17 07:52:00
298,389,5,1998-01-06 22:56:09
200,10530,3,1998-01-06 23:49:52
189,9277,5,1998-04-22 17:17:08
336,639,5,1997-10-25 05:37:38
354,85,4,1998-03-30 00:34:28
145,11386,4,1998-01-23 12:13:46
139,1813,4,1997-11-14 20:04:36
94,1572,1,1998-04-04 20:50:33
159,9802,5,1997-11-25 19:27:27
274,862,4,1997-11-07 23:31:06
325,597,2,1998-04-02 00:38:09
21,794,4,1997-09-22 18:08:47
417,3595,2,1997-11-16 02:15:31
138,510,4,1997-11-08 21:25:27
95,389,5,1997-11-10 21:34:12
36,11975,4,1997-12-15 03:42:07
340,601,4,1998-01-16 22:43:03
249,9772,4,1997-11-15 05:24:49
326,1891,4,1997-11-18 17:50:31
244,8874,2,1997-11-27 04:14:37
154,78,5,1997-11-10 05:15:10
425,424,2,1997-11-05 13:50:41
274,10218,5,1997-11-07 23:17:59
271,11975,3,1998-01-26 19:53:50
347,754,5,1997-12-09 07:29:50
406,239,5,1997-11-13 18:43:08
336,10634,3,1997-10-25 05:36:30
291,11306,3,1997-09-21 01:38:47
222,16633,3,1997-10-30 03:40:13
308,11412,3,1998-02-17 18:23:51
373,149,4,1997-10-17 16:04:44
74,9303,3,1998-02-24 15:17:38
64,826,4,1998-03-12 21:20:54
62,9312,3,1997-11-12 23:15:35
217,11228,2,1998-03-05 03:57:12
342,319,4,1997-09-27 00:30:27
87,9350,3,1997-11-18 18:02:43
416,1624,4,1997-10-12 22:52:19
401,1624,1,1998-03-27 20:47:01
290,1891,5,1997-11-25 16:09:01
234,11363,3,1998-04-11 22:58:21
243,13,3,1997-11-20 01:11:38
82,510,4,1997-11-05 22:44:48
189,85,5,1998-04-22 17:12:40
183,11113,5,1998-04-11 19:37:32
320,2119,4,1998-01-14 03:42:40
184,18,4,1998-03-14 20:31:22
264,168,4,1998-01-30 01:10:44
21,1624,3,1997-09-22 18:06:56
168,8987,2,1998-01-08 19:33:53
345,9437,1,1998-01-15 21:58:17
334,11386,4,1998-04-02 20:04:27
157,9366,5,1997-09-21 03:48:23
174,105,4,1998-02-02 20:49:12
137,607,5,1997-12-06 18:30:48
276,664,3,1997-09-20 20:22:44
361,114,4,1997-11-13 17:11:15
342,9303,5,1997-09-23 03:18:04
203,18,4,1997-11-25 05:08:15
250,78,4,1997-10-29 02:29:04
399,2493,3,1997-12-17 09:12:08
333,451,4,1998-03-28 00:30:31
400,4824,3,1998-01-24 21:11:56
270,9271,5,1997-10-15 22:57:44
177,627,4,1997-11-21 16:48:18
13,539,3,1997-12-07 17:16:51
323,680,5,1997-11-05 14:22:51
223,9826,1,1998-04-02 20:53:24
432,3595,4,1998-03-09 03:59:43
221,49471,4,1997-09-26 03:24:49
118,2756,5,1997-09-27 18:36:26
324,686,4,1997-11-26 20:11:47
18,62,3,1997-11-21 16:34:25
383,597,2,1998-03-29 17:22:38
398,279,4,1997-10-01 15:55:48
256,251,4,1997-12-15 05:54:29
221,2320,3,1997-09-26 03:32:46
301,9427,5,1997-12-14 04:57:12
117,199,5,1998-01-28 20:44:50
158,639,3,1997-11-21 17:55:48
434,18975,3,1998-02-06 00:25:33
216,864,1,1997-11-23 00:33:58
354,642,4,1998-03-30 00:33:44
325,642,3,1998-04-02 00:50:39
54,627,5,1997-12-01 00:47:31
299,9208,3,1997-10-26 15:33:00
301,9772,4,1997-12-14 04:58:20
263,289,5,1998-03-30 22:52:16
435,193,3,1998-01-07 00:30:26
294,4477,3,1997-10-25 22:36:22
90,9819,4,1998-03-31 22:50:11
345,1572,3,1998-01-16 23:36:24
189,687,3,1998-04-22 16:53:14
18,9361,3,1997-11-21 16:58:45
398,278,4,1997-09-30 23:00:39
92,33,4,1997-09-30 21:08:19
344,628,3,1998-01-15 21:55:51
417,10537,4,1997-12-01 04:48:37
389,10895,5,1997-11-21 04:40:00
63,10534,3,1997-10-01 23:22:44
330,9614,5,1997-10-11 04:32:17
34,9437,5,1998-02-27 18:05:42
386,9208,2,1997-10-24 01:06:35
314,3597,5,1997-10-26 17:10:36
436,744,4,1998-02-18 03:18:17
183,9433,3,1998-04-11 19:19:42
211,55306,3,1997-11-13 16:06:24
301,451,1,1997-12-14 04:39:44
298,33,3,1998-01-07 14:22:46
362,4232,4,1998-01-17 06:41:44
372,794,4,1997-10-14 22:50:45
418,10806,2,1998-03-30 18:32:18
393,268,3,1998-03-12 18:31:43
344,348,5,1998-01-14 21:48:27
92,1573,3,1997-10-02 17:30:12
92,8834,3,1998-02-26 05:08:07
186,664,2,1997-11-08 21:07:22
62,8834,3,1997-11-12 21:58:29
342,9819,3,1997-09-23 03:16:59
303,10765,3,1997-11-14 00:45:07
334,597,4,1998-04-02 19:07:57
416,627,2,1997-10-12 22:57:54
303,2320,1,1997-11-14 05:24:49
125,1585,5,1997-11-13 20:53:39
128,408,4,1997-11-19 19:30:40
337,172,2,1997-09-25 11:01:59
313,2119,3,1998-03-27 19:52:40
194,89,3,1997-11-14 15:29:56
52,75,2,1997-12-24 00:20:06
374,627,1,1997-11-24 17:39:51
324,9772,5,1997-11-26 20:07:07
286,11382,3,1997-10-22 14:57:10
30,364,2,1997-09-24 00:31:06
367,4421,4,1997-10-12 20:51:42
197,2898,4,1998-04-01 05:45:35
94,62,4,1998-01-27 03:03:51
374,9350,3,1997-12-01 01:19:46
269,595,5,1998-04-01 16:26:00
428,2898,4,1998-04-14 16:46:22
222,862,4,1997-10-22 23:33:47
198,11386,3,1998-01-07 21:30:24
299,235,3,1998-03-10 04:09:39
256,10987,3,1997-12-15 05:32:36
93,75,4,1998-02-28 22:45:39
14,10545,3,1997-11-09 23:48:31
263,1669,4,1998-03-30 23:16:55
421,26748,4,1998-04-10 20:49:04
48,409,3,1997-11-13 15:16:21
280,577,2,1998-04-04 14:42:25
297,9303,4,1997-09-22 18:52:33
399,8839,3,1997-12-17 09:20:01
52,4584,4,1997-12-24 00:12:08
8,9665,5,1997-11-12 19:15:23
56,686,4,1998-04-15 21:33:19
275,11827,4,1997-09-25 02:28:55
416,595,5,1998-04-22 02:43:39
221,2493,4,1997-09-26 03:43:26
404,9574,2,1998-01-03 01:22:30
84,9277,5,1997-12-30 03:46:57
85,1578,4,1997-11-13 21:02:31
49,184,4,1998-02-21 12:52:07
71,1587,5,1998-01-17 06:02:41
103,280,4,1997-11-25 01:40:09
374,578,4,1997-11-24 18:30:56
438,2925,5,1997-11-18 15:57:44
291,10329,1,1997-09-24 07:54:33
188,744,3,1997-09-24 03:50:48
299,16633,4,1997-10-30 06:20:29
194,10603,2,1997-11-14 15:11:46
271,11780,4,1998-01-26 21:13:51
262,10336,3,1997-11-19 17:45:13
13,9665,5,1997-12-14 22:54:30
174,3049,1,1998-02-03 14:12:10
180,2493,5,1997-10-17 22:46:28
416,389,5,1998-04-22 02:58:38
280,578,3,1998-04-04 14:40:03
28,12498,5,1997-12-22 21:34:56
200,756,5,1998-01-06 23:14:18
267,788,3,1997-11-08 07:18:03
90,10586,2,1998-03-31 23:09:47
141,11543,4,1998-01-12 06:06:35
416,8839,3,1998-04-22 01:56:27
139,199,3,1997-11-14 20:09:59
345,66,3,1998-01-16 22:57:56
389,10445,5,1997-11-21 04:57:09
299,2493,5,1998-03-10 03:39:23
72,1572,4,1997-11-20 14:48:54
125,11971,4,1997-11-13 20:52:25
255,9619,2,1997-12-27 09:42:03
437,1412,4,1997-12-01 18:47:06
154,15121,3,1997-11-10 05:16:43
215,152,4,1998-04-01 13:14:29
60,702,4,1997-12-28 16:25:01
343,11412,4,1997-10-09 13:13:34
15,862,1,1997-11-13 21:13:55
286,9208,1,1997-10-10 22:17:15
197,89,5,1998-04-01 05:50:38
10,826,4,1997-10-26 18:54:10
