movie_id,title,release,vote_average,vote_count
11090,The Animal,2001,4.6,304
228194,The Hundred-Foot Journey,2014,7.3,508
10950,I Am Sam,2001,7.2,530
235260,Son of God,2014,5.9,83
277,Underworld,2003,6.6,2512
8999,Derailed,2005,6.1,319
11323,The Informant!,2009,6,301
11453,Deuce Bigalow: European Gigolo,2005,4.7,225
146239,Delivery Man,2013,6.2,551
205588,Our Kind of Traitor,2016,6,160
10878,Saving Silverman,2001,5.4,154
82650,Diary of a Wimpy Kid: Dog Days,2012,6,223
10279,Summer of Sam,1999,6.3,112
2294,Jay and Silent Bob Strike Back,2001,6.4,480
2176,The Glass House,2001,5.4,201
19366,Josie and the Pussycats,2001,5.3,72
204082,Homefront,2013,6.4,875
24100,The Little Vampire,2000,6.1,77
1599,I Heart Huckabees,2004,6.2,239
5550,RoboCop 3,1993,4.2,305
30379,Megiddo: The Omega Code 2,2001,3.6,8
42586,Darling Lili,1970,4.9,8
17709,Dudley Do-Right,1999,3.8,48
287948,The Transporter Refueled,2015,5.2,559
7548,The Libertine,2004,5.9,128
9075,Black Book,2006,7.2,277
11661,Joyeux Noël,2005,7.2,212
109513,Hit & Run,2012,5.5,224
12085,Mad Money,2008,5.9,140
204922,Before I Go to Sleep,2014,6.2,659
44113,Stone,2010,5.2,192
164457,Out of the Furnace,2013,6.5,720
4566,Michael Clayton,2007,6.5,501
1073,Arlington Road,1999,7,239
153158,Underdogs,2013,6,122
81836,To Rome with Love,2012,5.6,546
10724,Firefox,1982,5.5,139
9473,"South Park: Bigger, Longer & Uncut",1999,7.1,893
2196,Death at a Funeral,2007,6.9,497
1499,Teenage Mutant Ninja Turtles III,1993,5.1,184
20857,Hardball,2001,6.3,123
82693,Silver Linings Playbook,2012,6.9,4742
1646,Freedom Writers,2007,7.5,356
44944,For Colored Girls,2010,7,22
4108,The Transporter,2002,6.6,1692
8456,Never Back Down,2008,6.4,497
7341,The Rage: Carrie 2,1999,5.1,76
19255,Away We Go,2009,6.7,189
10187,Swing Vote,2008,5.8,65
31005,Moonlight Mile,2002,6.5,52
49517,Tinker Tailor Soldier Spy,2011,6.6,840
44857,Molly,1999,5.5,14
50780,The Beaver,2011,6.3,276
16363,The Best Little Whorehouse in Texas,1982,5.9,41
1946,eXistenZ,1999,6.7,475
85,Raiders of the Lost Ark,1981,7.7,3854
772,Home Alone 2: Lost in New York,1992,6.3,2395
840,Close Encounters of the Third Kind,1977,7.2,1098
9682,Pulse,2006,5,150
96,Beverly Hills Cop II,1987,6.1,613
10678,Bringing Down the House,2003,5.4,183
8872,Wayne's World,1992,6.5,728
16290,Jackass 3D,2010,6.4,428
14405,Beverly Hills Chihuahua,2008,4.9,209
138843,The Conjuring,2013,7.4,3092
11637,Are We There Yet?,2005,5.2,221
226486,Tammy,2014,5,500
12153,White Chicks,2004,6.3,679
65057,The Descendants,2011,6.7,934
8326,Holes,2003,6.7,383
35690,The Last Song,2010,6.9,923
76203,12 Years a Slave,2013,7.9,3674
13497,Drumline,2002,6.2,116
35688,Why Did I Get Married Too?,2010,6.1,29
162,Edward Scissorhands,1990,7.5,3601
103370,Madea's Witness Protection,2012,5.9,52
376659,Bad Moms,2016,6.3,1252
10073,Date Movie,2006,3.6,222
16690,Return to Never Land,2002,6.1,290
273895,Selma,2014,7.4,817
14873,The Jungle Book 2,2003,5.6,269
8968,Boogeyman,2005,4.6,191
9963,Premonition,2007,5.8,381
15655,The Tigger Movie,2000,6.3,143
21208,Orphan,2009,6.7,1261
272878,Max,2015,6.8,276
9760,Epic Movie,2007,3.2,326
13279,Lakeview Terrace,2008,5.9,292
1975,The Grudge 2,2006,5.2,283
33644,How Stella Got Her Groove Back,1998,6,24
1649,Bill & Ted's Bogus Journey,1991,5.9,308
9895,Man of the Year,2006,5.8,129
9570,The Black Hole,1979,6.1,131
27579,The American,2010,5.8,481
40264,Vampires Suck,2010,4.2,315
1164,Babel,2006,6.9,1055
239678,This Is Where I Leave You,2014,6.5,505
14359,Doubt,2008,7,435
3989,Team America: World Police,2004,6.6,660
76617,Texas Chainsaw 3D,2013,5.3,465
4258,Scary Movie 5,2013,4.6,793
20391,Paint Your Wagon,1969,6.2,63
10139,Milk,2008,7.1,612
335778,Risen,2016,5.7,295
9645,Ghost Ship,2002,5.3,531
55465,A Very Harold & Kumar Christmas,2011,6,328
19904,The Stepfather,2009,5.4,167
48289,The Debt,2010,6.3,257
243,High Fidelity,2000,7,628
6933,One Missed Call,2008,4.7,171
17182,Eye for an Eye,1996,5.8,63
8848,The Bank Job,2008,6.6,697
38,Eternal Sunshine of the Spotless Mind,2004,7.9,3652
38303,You Again,2010,6,368
1266,Street Kings,2008,6.3,363
107985,The World's End,2013,6.7,1778
14043,Nancy Drew,2007,5.8,143
19901,Daybreakers,2009,6,634
34016,She's Out of My League,2010,5.9,525
59860,Monte Carlo,2011,6,593
10069,Stay Alive,2006,5.3,155
9588,Quigley Down Under,1990,6.5,119
12819,Alpha and Omega,2010,5.3,124
9954,The Covenant,2006,5.2,288
10115,Stick It,2006,6.3,148
25132,Shorts,2009,5.1,44
328387,Nerve,2016,7.1,2181
12690,Appaloosa,2008,6.3,299
9945,Vampires,1998,5.8,255
13596,My Best Friend's Girl,2008,5.4,220
226857,Endless Love,2014,6.7,542
13159,Georgia Rule,2007,5.6,130
526,Ladyhawke,1985,6.8,260
22796,Simon Birch,1998,6.5,52
2355,Reign Over Me,2007,7.1,334
5915,Into the Wild,2007,7.8,3045
9842,School for Scoundrels,2006,5.6,111
61012,Silent Hill: Revelation 3D,2012,5,432
13682,Pooh's Heffalump Movie,2005,6.4,88
9089,Home for the Holidays,1995,6.3,39
9470,Kung Fu Hustle,2004,7.2,831
7979,The Kite Runner,2007,7.3,394
470,21 Grams,2003,7.2,918
15644,Paparazzi,2004,5.8,52
9582,A Guy Thing,2003,5.3,83
10642,Loser,2000,5,120
22074,Capitalism: A Love Story,2009,7,167
2428,The Greatest Story Ever Told,1965,6.5,41
290751,Secret in Their Eyes,2015,6.2,336
13805,Disaster Movie,2008,3,240
4597,Armored,2009,5.5,208
63492,What's Your Number?,2011,6.2,671
81796,Lockout,2012,5.8,715
10710,Envy,2004,4.8,139
15092,Crank: High Voltage,2009,5.9,861
15005,One Night with the King,2006,6.1,12
8198,The Quiet American,2002,6.4,81
6963,The Weather Man,2005,6,289
15070,Undisputed,2002,6.1,139
12797,Ghost Town,2008,6.4,286
17134,12 Rounds,2009,5.7,220
41402,Let Me In,2010,6.7,641
18885,3 Ninjas Kick Back,1994,4.5,48
4953,Be Kind Rewind,2008,6.2,424
146198,Triple 9,2016,5.6,797
10563,Three to Tango,1999,5.4,62
295964,Burnt,2015,6.3,950
5971,We're No Angels,1989,5.6,105
11835,Death Sentence,2007,6.5,297
26171,Everybody's Fine,2009,6.5,284
31117,Superbabies: Baby Geniuses 2,2004,1.9,35
9074,The Man,2005,5.4,133
14396,Code Name: The Cleaner,2007,4.7,78
15673,Connie and Carla,2004,6.4,24
109417,Battle of the Year,2013,5.9,88
13948,An American Carol,2008,4.1,20
106747,Machete Kills,2013,5.3,631
10929,Willard,2003,5.8,82
14220,Strange Wilderness,2008,4.7,69
46435,Topsy-Turvy,1999,6.7,41
256962,Little Boy,2015,7,185
48231,A Dangerous Method,2011,6.2,571
3509,A Scanner Darkly,2006,6.8,532
82684,Chasing Mavericks,2012,7,216
12142,Alone in the Dark,2005,3.1,173
23367,Bandslam,2009,5.4,126
10740,Birth,2004,5.9,179
241239,A Most Violent Year,2014,6.5,546
14582,Passchendaele,2008,6.3,26
14914,Flash of Genius,2008,6.3,59
3902,I'm Not There.,2007,6.6,195
77948,The Cold Light of Day,2012,4.8,271
21755,The Brothers Bloom,2008,6.8,203
4960,"Synecdoche, New York",2008,7.4,278
128,Princess Mononoke,1997,8.2,1983
40932,Can't Stop the Music,1980,4.9,9
16608,The Proposition,2005,7.1,218
334531,My All American,2015,6.8,36
32316,Marci X,2003,3.3,12
7299,Equilibrium,2002,6.9,1552
13405,The Children of Huang Shi,2008,6.5,52
19457,The Yards,2000,6,97
314385,By the Sea,2015,5.4,156
8953,Steamboy,2004,6.4,102
29078,The Game of Their Lives,2005,5.8,14
46503,All Good Things,2010,5.9,286
10448,Rapa Nui,1994,6.2,33
13688,CJ7,2008,6.1,107
10353,The Visitors II: The Corridors of Time,1998,5.8,221
43935,Dylan Dog: Dead of Night,2011,4.5,139
44638,The Tempest,2010,6,31
241257,Regression,2015,5.3,585
14538,Three Kingdoms: Resurrection of the Dragon,2008,6.6,35
13250,Butterfly on a Wheel,2007,6.3,130
133931,Zambezia,2012,5.3,68
280871,Ramanujan,2014,5,3
184341,Hands of Stone,2016,6.1,109
334074,Survivor,2015,5.4,404
199373,The Frozen Ground,2013,6.1,465
14202,The Painted Veil,2006,7.1,312
6968,The Baader Meinhof Complex,2008,7.1,157
581,Dances with Wolves,1990,7.6,1046
52449,Bad Teacher,2011,5.4,1584
12150,Sea of Love,1989,6.7,141
11247,A Cinderella Story,2004,6.1,713
9378,Thir13en Ghosts,2001,5.4,440
105,Back to the Future,1985,8,6079
11377,House on Haunted Hill,1999,5.5,209
26367,I Can Do Bad All By Myself,2009,6,40
385383,Fight Valley,2016,3.9,8
41210,The Switch,2010,5.9,583
12090,Just Married,2003,5.3,404
62630,The Devil's Double,2011,6.5,208
16110,Thomas and the Magic Railroad,2000,4.6,8
29427,The Crazies,2010,6.2,633
129,Spirited Away,2001,8.3,3840
244114,Firestorm,2013,5.9,43
2669,The Bounty,1984,6.5,108
203833,The Book Thief,2013,7.4,1486
13523,Sex Drive,2008,6,342
25195,Leap Year,2010,6.4,465
17277,The Fall of the Roman Empire,1964,6,33
50725,Take Me Home Tonight,2011,6.2,208
82631,Won't Back Down,2012,5.8,40
73191,The Nutcracker,1993,5.6,5
340611,Indignation,2016,6.8,69
10065,The Amityville Horror,2005,6,588
2757,Adaptation.,2002,7.3,638
11683,Land of the Dead,2005,6,381
244339,Out of Inferno,2013,5.8,11
1878,Fear and Loathing in Las Vegas,1998,7.2,1301
23082,The Invention of Lying,2009,6,518
195589,Neighbors,2014,6.2,2713
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,6.5,1579
8835,Legally Blonde,2001,6.1,882
157,Star Trek III: The Search for Spock,1984,6.4,434
8643,The Exorcism of Emily Rose,2005,6.3,659
218043,Left Behind,2014,3.7,392
9043,The Family Stone,2005,6.2,249
21301,Barbershop 2:  Back in Business,2004,5.6,74
816,Austin Powers: International Man of Mystery,1997,6.5,1013
302688,My Big Fat Greek Wedding 2,2016,5.5,322
60307,Diary of a Wimpy Kid: Rodrick Rules,2011,6.3,238
106,Predator,1987,7.3,2093
8617,Prom Night,2008,4.8,167
10625,Mean Girls,2004,6.9,2320
10934,Under the Tuscan Sun,2003,6.4,172
5279,Gosford Park,2001,6.8,246
10013,Peggy Sue Got Married,1986,5.9,136
194662,Birdman,2014,7.4,4535
160588,Blue Jasmine,2013,7,1098
9829,United 93,2006,6.9,367
10028,Honey,2003,6,303
43959,Soul Surfer,2011,6.9,342
16991,Observe and Report,2009,5.6,225
9610,Conan the Destroyer,1984,5.8,383
25643,Love Happens,2009,5.6,180
11904,Young Sherlock Holmes,1985,6.7,167
28665,Fame,2009,5.5,135
44115,127 Hours,2010,7,2606
10569,Small Time Crooks,2000,6.4,155
10560,Center Stage,2000,6.8,90
333348,Love the Coopers,2015,5.4,167
11457,Life as a House,2001,7.2,120
321697,Steve Jobs,2015,6.8,1573
19840,"I Love You, Beth Cooper",2009,5.1,197
22327,Youth in Revolt,2009,5.9,319
38665,The Legend of the Lone Ranger,1981,3.7,14
11644,Blow Out,1981,7.3,236
146227,Getaway,2013,4.9,246
253235,And So It Goes,2014,5.7,164
22102,Troop Beverly Hills,1989,5.6,56
18701,Being Julia,2004,6.4,23
10068,Nine 1/2 Weeks,1986,5.8,177
848,Dragonslayer,1981,6.5,67
36811,The Last Station,2009,6.7,55
130150,Labor Day,2013,6.7,299
12246,Mongol: The Rise of Genghis Khan,2007,6.5,158
13809,RockNRolla,2008,6.9,836
27380,Megaforce,1982,3.5,15
10549,Hamlet,1996,7.3,117
33870,Mao's Last Dancer,2009,6.8,28
245703,Midnight Special,2016,6.2,694
10739,Anything Else,2003,6.2,149
127560,The Railway Man,2013,6.7,273
37903,The White Ribbon,2009,7.2,255
10017,The Wraith,1986,5.9,108
11468,Salton Sea,2002,7,104
193613,Metallica: Through the Never,2013,6.7,83
17436,The Informers,2008,4.4,60
43434,Carlos,2010,6.7,50
31166,I Come with the Rain,2009,5.6,20
69848,One Man's Hero,1999,9.3,2
8408,Day of the Dead,1985,6.9,270
332411,I Am Wrath,2016,4.5,179
9389,Renaissance,2006,6.7,77
9626,Red Sonja,1985,5,206
75638,Red Lights,2012,6,376
8363,Superbad,2007,7,2100
290555,Wolves,2014,5.7,82
8328,Step Up 2: The Streets,2008,6.5,640
10982,Hoodwinked!,2005,5.9,479
205,Hotel Rwanda,2004,7.5,793
1620,Hitman,2007,5.9,966
175541,Black Nativity,2013,5.8,16
241254,The Prince,2014,4.6,218
1933,The Others,2001,7.4,1660
193893,Let's Be Cops,2014,6.4,1219
9675,Sideways,2004,6.9,478
9988,Beerfest,2006,5.8,172
948,Halloween,1978,7.4,1035
21765,Good Boy!,2003,4.7,30
146304,The Best Man Holiday,2013,6.7,110
41439,Saw: The Final Chapter,2010,5.8,730
2752,40 Days and 40 Nights,2002,5.2,297
9429,A Night at the Roxbury,1998,5.9,198
38117,Beastly,2011,6,849
9792,The Hills Have Eyes,2006,6.1,705
13778,Dickie Roberts: Former Child Star,2003,5.1,64
228203,"McFarland, USA",2015,7.4,213
41382,Lottery Ticket,2010,5.6,54
13960,ATL,2006,6,32
114150,Pitch Perfect,2012,7.3,2247
26602,Summer Catch,2001,4.8,63
10223,A Simple Plan,1998,6.9,187
16028,They,2002,4.6,74
15639,Larry the Cable Guy: Health Inspector,2006,3.3,17
16112,The Adventures of Elmo in Grouchland,1999,6.3,14
26390,Brooklyn's Finest,2009,6.2,293
27759,55 Days at Peking,1963,6.3,36
109428,Evil Dead,2013,6.4,1723
23049,My Life in Ruins,2009,5.6,101
9310,American Dreamz,2006,4.9,95
11411,Superman IV: The Quest for Peace,1987,4.1,318
16988,How She Move,2008,3,6
24747,Bobby Jones: Stroke of Genius,2004,5.5,19
58048,Shanghai Surprise,1986,2.9,15
1491,The Illusionist,2006,7.1,1615
2989,Roar,1981,5.6,19
10629,Veronica Guerin,2003,6.8,59
255343,Escobar: Paradise Lost,2014,6.1,271
4723,Southland Tales,2006,5.2,153
10800,Dragon Hunters,2008,6.5,129
25763,Damnation Alley,1977,5,27
79694,The Apparition,2012,4.5,140
4032,My Girl,1991,7,428
18615,Fur: An Imaginary Portrait of Diane Arbus,2006,5.8,73
10673,Wall Street,1987,7,546
4584,Sense and Sensibility,1995,7.2,352
2977,Becoming Jane,2007,6.9,317
10760,Sydney White,2007,6,236
11093,House of Sand and Fog,2003,7,199
24226,The Verdict,1982,7.4,131
9285,Road Trip,2000,5.9,542
14709,Varsity Blues,1999,6,122
74643,The Artist,2011,7.3,1049
13788,The Unborn,2009,4.8,365
83666,Moonrise Kingdom,2012,7.6,1662
10781,The Texas Chainsaw Massacre: The Beginning,2006,5.9,402
318850,The Young Messiah,2016,6.4,30
13908,The Master of Disguise,2002,3.7,78
1417,Pan's Labyrinth,2006,7.6,3041
39180,See Spot Run,2001,4.8,44
16161,Baby Boy,2001,7.4,55
49950,The Roommate,2011,5.3,224
10956,Joe Dirt,2001,5.5,242
9594,Double Impact,1991,5.3,215
13972,The Women,2008,4.6,96
5038,Vicky Cristina Barcelona,2008,6.7,1020
13491,Arn: The Knight Templar,2007,6.4,76
10571,Boys and Girls,2000,5.4,103
10994,White Oleander,2002,7.2,108
25166,Drowning Mona,2000,5.4,43
23169,Remember Me,2010,6.9,948
17403,How to Deal,2003,5.7,42
12120,My Stepmother is an Alien,1988,5.3,131
1090,The Thirteenth Floor,1999,6.8,378
18475,The Cookout,2004,4.6,10
40160,Meteor,1979,5.1,36
18074,Duets,2000,5.5,34
9689,Hollywood Ending,2002,6.4,113
9781,Detroit Rock City,1999,6.7,100
3877,Things We Lost in the Fire,2007,6.7,90
152599,The Immigrant,2013,6.2,250
18840,The White Countess,2005,6.9,21
68727,Trance,2013,6.5,956
12657,Soul Plane,2004,4.7,108
8265,Welcome to the Sticks,2008,6.8,615
34647,Enter the Void,2009,7.2,387
73935,Vamps,2012,4.8,91
28178,Hachi: A Dog's Tale,2009,7.7,1717
185567,Zulu,2013,6.7,172
264656,The Homesman,2014,6.4,258
35696,Juwanna Mann,2002,4.2,20
16351,Ararat,2002,5.7,16
18777,Slow Burn,2005,5.5,16
9035,Slither,2006,6.3,317
90,Beverly Hills Cop,1984,6.8,961
12154,Three Men and a Baby,1987,5.8,253
9576,Tootsie,1982,6.9,421
146,"Crouching Tiger, Hidden Dragon",2000,7.2,927
14,American Beauty,1999,7.9,3313
45269,The King's Speech,2010,7.6,2752
9493,Twins,1988,5.7,559
22556,The Yellow Handkerchief,2008,6.4,52
873,The Color Purple,1985,7.7,338
33196,Tidal Wave,2009,6.5,48
205596,The Imitation Game,2014,8,5723
16769,Coal Miner's Daughter,1980,7.2,67
33217,Diary of a Wimpy Kid,2010,5.9,355
132232,Mama,2013,6,1401
11153,National Lampoon's Vacation,1983,7.1,410
208134,Bad Grandpa,2013,6,680
1165,The Queen,2006,6.8,338
4011,Beetlejuice,1988,7.1,1444
17202,Why Did I Get Married?,2007,6.1,33
65086,The Woman in Black,2012,6.1,1206
10053,When a Stranger Calls,2006,5.4,268
11870,Big Fat Liar,2002,5.6,197
586,Wag the Dog,1997,6.7,270
18736,The Lizzie McGuire Movie,2003,5.7,280
287903,Krampus,2015,5.9,584
9276,The Faculty,1998,6.2,492
15765,What's Love Got to Do with It,1993,6.9,72
11397,Not Another Teen Movie,2001,5.5,431
77016,End of Watch,2012,7.2,1170
266856,The Theory of Everything,2014,7.8,3311
13411,Malibu's Most Wanted,2003,4.7,77
10564,Where the Heart Is,2000,6.9,155
947,Lawrence of Arabia,1962,7.8,851
228970,Wild,2014,7,951
18405,The Last House on the Left,2009,6.2,440
6961,The Wedding Date,2005,6.2,230
11442,Halloween: Resurrection,2002,4.5,228
14047,The Great Debaters,2007,6.9,151
64690,Drive,2011,7.4,3725
11132,Confessions of a Teenage Drama Queen,2004,5.1,221
17127,The Object of My Affection,1998,5.6,72
1562,28 Weeks Later,2007,6.5,1197
232679,When the Game Stands Tall,2014,6.3,130
17880,Because of Winn-Dixie,2005,6.1,61
14736,Love & Basketball,2000,7.4,88
23706,All About Steve,2009,4.7,295
116,Match Point,2005,7.3,1105
1245,The Remains of the Day,1993,7.5,202
10413,Nowhere to Run,1993,5.5,119
9793,The Hills Have Eyes 2,2007,5.2,351
13768,Tuck Everlasting,2002,6.4,128
8975,The Marine,2006,5,163
342521,Keanu,2016,6,421
45272,Country Strong,2010,5.9,80
9424,Disturbing Behavior,1998,5.5,104
97367,The Place Beyond the Pines,2013,6.8,1653
254904,The November Man,2014,6,639
18681,Eye of the Beholder,1999,5.3,42
12162,The Hurt Locker,2008,7.2,1840
11495,Firestarter,1984,5.9,173
64689,Killing Them Softly,2012,5.8,742
157849,A Most Wanted Man,2014,6.5,541
13166,Freddy Got Fingered,2001,4.6,115
15511,VeggieTales: The Pirates Who Don't Do Anything,2008,5.9,25
37003,U2 3D,2007,6.7,10
12211,Highlander: Endgame,2000,4.4,104
13816,Idlewild,2006,5.1,17
51828,One Day,2011,7,978
7501,Knockaround Guys,2001,5.9,97
10743,Confidence,2003,6.4,126
37718,The Muse,1999,5.3,31
15237,De-Lovely,2004,6.3,32
9686,New York Stories,1989,6.2,64
17644,Barney's Great Adventure,1998,2.9,8
97430,The Man with the Iron Fists,2012,5.2,358
12257,Home Fries,1998,4.8,32
13539,Here On Earth,2000,5.4,48
7874,Black Snake Moan,2006,6.6,243
4911,Dark Blue,2002,6.5,85
1988,A Mighty Heart,2007,6.7,95
16222,Whatever It Takes,2000,5,37
9557,Boat Trip,2002,4.7,146
9026,The Importance of Being Earnest,2002,6.7,127
8321,In Bruges,2008,7.4,1388
72359,Peeples,2013,5.6,26
10186,The Rocker,2008,5.6,156
25704,Post Grad,2009,5,100
133694,Promised Land,2012,6,243
19265,Whatever Works,2009,6.8,350
36047,The In Crowd,2000,4.7,15
8053,The Three Burials of Melquiades Estrada,2005,7,177
2290,Jakob the Liar,1999,6,90
5236,Kiss Kiss Bang Bang,2005,7.2,886
6552,Idle Hands,1999,6.1,182
1018,Mulholland Drive,2001,7.6,1477
10075,Blood and Chocolate,2007,5.4,87
38031,You Will Meet a Tall Dark Stranger,2010,5.8,251
42188,Never Let Me Go,2010,6.8,737
6687,Transsiberian,2008,6.5,195
13853,The Clan of the Cave Bear,1986,4.8,27
31306,Crazy in Alabama,1999,6.5,12
8461,Funny Games,2007,6.3,545
331592,Listening,2015,5.5,31
47692,Felicia's Journey,1999,6.6,23
19,Metropolis,1927,8,657
10045,District B13,2004,6.5,565
400,Things to Do in Denver When You're Dead,1995,6.7,85
253450,The Assassin,2015,6.6,157
9104,Buffalo Soldiers,2001,6.5,93
11190,The Return,2003,7.4,100
16353,Ong Bak 2,2008,6,152
23759,Centurion,2010,5.9,386
24206,Silent Trigger,1996,5,22
10185,The Midnight Meat Train,2008,6,290
74536,The Son of No One,2011,4.8,92
13501,The Good Night,2007,5.7,41
15208,Bathory: Countess of Blood,2008,5.6,31
172391,Khumba,2013,5.8,72
262543,Automata,2014,5.6,670
9288,Dungeons & Dragons: Wrath of the Dragon God,2005,4.8,36
370980,Chiamatemi Francesco - Il Papa della gente,2015,7.3,12
20083,Shinjuku Incident,2009,6.7,65
40880,Pandaemonium,2001,4.5,2
264999,Magic Mike XXL,2015,6.3,706
454,Romeo + Juliet,1996,6.7,1374
53457,Sarah's Key,2010,7.2,196
288980,Freedom,2014,5.8,9
1951,Manderlay,2005,6.9,78
12405,Slumdog Millionaire,2008,7.6,2827
10998,Fatal Attraction,1987,6.6,291
9396,Crocodile Dundee II,1988,5.5,303
319910,Broken Horses,2015,5,10
2604,Born on the Fourth of July,1989,6.7,395
14435,My Bloody Valentine,2009,5.3,299
1931,Stomp the Yard,2007,6.1,88
691,The Spy Who Loved Me,1977,6.6,507
9877,Urban Legend,1998,5.6,290
12227,White Fang,1991,6.5,135
13824,Superstar,1999,5.1,83
71688,The Iron Lady,2011,6.2,527
15173,Jonah: A VeggieTales Movie,2002,6.4,22
13950,All About the Benjamins,2002,5.8,48
12158,Vampire in Brooklyn,1995,4.5,111
11586,Exorcist II: The Heretic,1977,4.5,133
10008,An American Haunting,2005,5.3,142
2830,My Boss's Daughter,2003,4.4,180
12403,A Perfect Getaway,2009,6.2,351
34563,Our Family Wedding,2010,5.7,39
14557,Dead Man on Campus,1998,5.6,49
10368,Tea with Mussolini,1999,5.8,32
12637,"New York, New York",1977,6.1,67
14434,I Think I Love My Wife,2007,5,55
11470,Jason X,2001,4.5,291
10741,Bobby,2006,6.4,119
24940,Head Over Heels,2001,5.3,73
82679,Fun Size,2012,5.5,134
2013,The Diving Bell and the Butterfly,2007,7.4,283
18041,Gossip,2000,5.5,68
28029,A Walk on the Moon,1999,6.2,21
1123,Catch a Fire,2006,6.4,25
87729,Jefferson in Paris,1995,5.2,10
16899,Easy Virtue,2008,6.3,108
41317,Caravans,1978,5.8,1
245700,Mr. Turner,2014,6.3,204
37842,Wild Grass,2009,5.8,22
9045,Amen.,2002,7.1,75
44092,Reign of Assassins,2010,6.7,57
44754,Margaret,2011,6.1,86
23988,Stan Helsing,2009,4,97
142,Brokeback Mountain,2005,7.5,1480
10712,Far from Heaven,2002,6.9,144
243938,Hot Tub Time Machine 2,2015,5,354
10876,Quills,2000,6.8,128
86838,Seven Psychopaths,2012,6.7,1206
25208,The Caveman's Valentine,2001,6,27
613,Downfall,2004,7.7,1037
1913,The Sea Inside,2004,7.2,219
97370,Under the Skin,2014,6,1102
801,"Good Morning, Vietnam",1987,7.1,642
54518,Justin Bieber: Never Say Never,2011,4.8,154
44214,Black Swan,2010,7.3,4430
240,The Godfather: Part II,1974,8.3,3338
9816,Save the Last Dance,2001,6.3,352
10131,A Nightmare on Elm Street 4: The Dream Master,1988,5.8,281
339984,Miracles from Heaven,2016,6.7,186
8859,"Dude, Where’s My Car?",2000,5.2,509
239563,St. Vincent,2014,7.1,763
222899,About Last Night,2014,6,210
10985,The New Guy,2002,5.7,151
9644,National Lampoon's Loaded Weapon 1,1993,5.7,157
332567,The Shallows,2016,6.2,1567
1954,The Butterfly Effect,2004,7.3,2060
22345,Baby Geniuses,1999,3.3,75
9448,The Big Hit,1998,6.1,109
38223,Harriet the Spy,1996,5.7,46
11186,Child's Play 2,1990,5.8,308
136835,No Good Deed,2014,5.6,181
5876,The Mist,2007,6.7,1399
264660,Ex Machina,2015,7.6,4737
492,Being John Malkovich,1999,7.3,1101
25462,Two Can Play That Game,2001,6.6,17
238603,Earth to Echo,2014,5.7,290
10691,Crazy/Beautiful,2001,6.6,96
1251,Letters from Iwo Jima,2006,7.2,541
5172,The Astronaut Farmer,2006,6.2,123
58680,Woo,1998,5.5,10
264644,Room,2015,8.1,2757
14577,Dirty Work,1998,6.5,66
16406,Dick,1999,5.7,67
3682,54,1998,5.5,135
9683,Bubble Boy,2001,5.1,163
2084,Birthday Girl,2001,6.1,103
107811,21 & Over,2013,5.7,737
2266,"Paris, je t'aime",2006,6.8,207
13074,Resurrecting the Champ,2007,5.9,60
144340,Admission,2013,5.4,304
48217,The Widow of Saint-Pierre,2000,6.7,11
28211,Chloe,2009,5.9,498
9950,Find Me Guilty,2006,6.5,138
84892,The Perks of Being a Wallflower,2012,7.7,2968
24227,Excessive Force,1993,4.5,10
9672,Infamous,2006,6.4,60
44853,The Claim,2000,5.6,17
157544,The Vatican Tapes,2015,4.6,243
59678,Attack the Block,2011,6.3,733
79777,In the Land of Blood and Honey,2011,5.8,45
158011,The Call,2013,6.6,1257
17043,The Crocodile Hunter: Collision Course,2002,5.3,34
8952,I Love You Phillip Morris,2009,6.4,503
62204,Quest for Fire,1981,7.1,109
13435,Antwone Fisher,2002,6.7,137
17187,The Emperor's Club,2002,6.9,96
59457,Womb,2010,5.9,92
37414,The Killer Inside Me,2010,6,173
26688,Sorority Row,2009,5.4,177
43867,The Prisoner of Zenda,1937,8.4,11
6615,Lars and the Real Girl,2007,7.1,509
14574,The Boy in the Striped Pyjamas,2008,7.7,1451
16,Dancer in the Dark,2000,7.6,377
39780,Oscar and Lucinda,1997,6.2,25
36691,Solitary Man,2009,5.8,84
23631,Machete,2010,6.3,1150
45324,Casino Jack,2010,6,94
12144,The Land Before Time,1988,7,640
11658,Tae Guk Gi: The Brotherhood of War,2004,7.4,133
56601,The Perfect Game,2010,6.3,30
9552,The Exorcist,1973,7.5,2005
2105,American Pie,1999,6.4,2296
126319,Ernest & Celestine,2012,7.6,142
10136,The Golden Child,1986,5.6,304
67660,Think Like a Man,2012,6.9,281
10611,Barbershop,2002,6.2,137
154,Star Trek II: The Wrath of Khan,1982,7.3,675
860,WarGames,1983,7,504
75674,Act of Valor,2012,6.3,417
9762,Step Up,2006,6.7,1060
3179,Beavis and Butt-Head Do America,1996,6.5,168
13335,Harold & Kumar Escape from Guantanamo Bay,2008,6.2,497
76726,Chronicle,2012,6.6,1935
10269,Yentl,1983,6.2,51
36819,Time Bandits,1981,6.6,249
17130,Crossroads,2002,4.7,158
57214,Project X,2012,6.5,1564
9357,One Hour Photo,2002,6.6,435
13812,Quarantine,2008,5.5,339
9030,The Eye,2008,5.5,281
19084,Johnson Family Vacation,2004,4.7,30
